1,0.9809,-0.19451,0,0,0.19451,0.9809,0,0,0,0,1,0,0,0,0,1
2,0.98089,0.00494,0.19451,0,-0.00485,0.99999,-0.00096,0,-0.19451,0,0.9809,0,-0.2292,0,2.33414,1
3,-0.08281,0.97753,0.19384,0,-0.99657,-0.08123,-0.01611,0,0,-0.19451,0.9809,0,-0.86168,21.10761,-0.17696,1
4,0.9809,-0.19451,0,0,-0.01611,-0.08123,0.99657,0,-0.19384,-0.97753,-0.08281,0,-8.30087,-48.86041,-13.00879,1
5,-0.9809,0,0.19451,0,0,-1,0,0,0.19451,0,0.9809,0,103.39762,69.28282,-16.93426,1
6,0.70711,0.70711,0,0,0.70711,-0.70711,0,0,0,0,-1,0,14.79463,-81.60772,77.28282,1
7,0.70711,-0.70711,0,0,-0.70711,-0.70711,0,0,0,0,-1,0,14.79463,81.60772,-77.28282,1
8,0.70711,0,0.70711,0,0,-1,0,0,0.70711,0,-0.70711,0,-14.42636,-105.28282,80.71863,1
9,0.70711,0,0.70711,0,0,-1,0,0,0.70711,0,-0.70711,0,15.1629,-105.28282,-82.4968,1
10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
11,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
12,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
13,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,0.92433,-0.38159,0,0,0.38159,0.92433,0,0,0,0,1,0,0,0,0,1
2,0.92429,0.00988,0.38157,0,-0.00914,0.99995,-0.00377,0,-0.38159,0,0.92433,0,-0.90803,0,4.57911,1
3,-0.16504,0.91165,0.37636,0,-0.98629,-0.15256,-0.06298,0,0,-0.38159,0.92433,0,-1.78466,22.09828,0.04057,1
4,0.92433,-0.38159,0,0,-0.06298,-0.15256,0.98629,0,-0.37636,-0.91165,-0.16504,0,-16.65205,-47.33619,-15.63232,1
5,-0.92433,0,0.38159,0,0,-1,0,0,0.38159,0,0.92433,0,99.04425,74.66133,-33.45761,1
