1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,-3,1
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.5,0,1
2,1,0,0,0,0,1,0,0,0,0,1,0,1,0.5,0,1
3,1,0,0,0,0,1,0,0,0,0,1,0,1,0.5,-1,1
4,1,0,0,0,0,1,0,0,0,0,1,0,1,0.5,-1,1
5,1,0,0,0,0,1,0,0,0,0,1,0,1,0.5,-1,1
6,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,-3,1
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.5,0,1
2,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,0,1
3,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-3,1
4,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-3,1
5,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-3,1
6,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,-3,1
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.5,0,1
2,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,0,1
3,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-5,1
4,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-5,1
5,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-5,1
6,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,-3,1
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.5,0,1
2,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,0,1
3,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-6.7,1
4,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-6.7,1
5,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-6.7,1
6,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,-3,1
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.5,0,1
2,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,0,1
3,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-7.2,1
4,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-7.2,1
5,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-7.2,1
6,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,-3,1
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.5,0,1
2,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,0,1
3,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-7.7,1
4,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-7.7,1
5,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-7.7,1
6,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,-3,1
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.5,0,1
2,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,0,1
3,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-7.7,1
4,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-7.7,1
5,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-7.7,1
6,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,-3,1
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.5,0,1
2,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,0,1
3,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-7.7,1
4,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-7.7,1
5,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-7.7,1
6,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,-3,1
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.5,0,1
2,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,0,1
3,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-7.2,1
4,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-7.2,1
5,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-7.2,1
6,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,-3,1
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.5,0,1
2,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,0,1
3,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-6.7,1
4,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-6.7,1
5,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5,-6.7,1
6,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,-3,1
1,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.5,0,1
2,1,0,0,0,0,1,0,0,0,0,1,0,1,-0.5,0,1
3,1,0,0,0,0,1,0,0,0,0,1,0,1,-0.5,-6.7,1
4,1,0,0,0,0,1,0,0,0,0,1,0,1,-0.5,-6.7,1
5,1,0,0,0,0,1,0,0,0,0,1,0,1,-0.5,-6.7,1
6,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,-3,1
1,1,0,0,0,0,1,0,0,0,0,1,0,0,-2.5,0,1
2,1,0,0,0,0,1,0,0,0,0,1,0,-1,-2.5,0,1
3,1,0,0,0,0,1,0,0,0,0,1,0,-1,-2.5,-6.7,1
4,1,0,0,0,0,1,0,0,0,0,1,0,-1,-2.5,-6.7,1
5,1,0,0,0,0,1,0,0,0,0,1,0,-1,-2.5,-6.7,1
6,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,-3,1
1,1,0,0,0,0,1,0,0,0,0,1,0,0,-4.5,0,1
2,1,0,0,0,0,1,0,0,0,0,1,0,-1,-4.5,0,1
3,1,0,0,0,0,1,0,0,0,0,1,0,-1,-4.5,-6.7,1
4,1,0,0,0,0,1,0,0,0,0,1,0,-1,-4.5,-6.7,1
5,1,0,0,0,0,1,0,0,0,0,1,0,-1,-4.5,-6.7,1
6,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,-3,1
1,1,0,0,0,0,1,0,0,0,0,1,0,0,-6.5,0,1
2,1,0,0,0,0,1,0,0,0,0,1,0,-1,-6.5,0,1
3,1,0,0,0,0,1,0,0,0,0,1,0,-1,-6.5,-6.7,1
4,1,0,0,0,0,1,0,0,0,0,1,0,-1,-6.5,-6.7,1
5,1,0,0,0,0,1,0,0,0,0,1,0,-1,-6.5,-6.7,1
6,0,1,0,0,-1,0,0,0,0,0,1,0,0,0,-3,1
1,1,0,0,0,0,1,0,0,0,0,1,0,0,-8.5,0,1
2,1,0,0,0,0,1,0,0,0,0,1,0,-1,-8.5,0,1
3,1,0,0,0,0,1,0,0,0,0,1,0,-1,-8.5,-6.7,1
